<title>/IN --> IN/IN
of/IN --> of/IN
the/DT --> the/DT
magic/JJ --> magic/JJ
queen/NN --> queen/NN
./. --> ./.
He/PRP --> he/PRP
instructed/VBD --> instruct/VBD
the/DT --> the/DT
woman/NN --> woman/NN
,/, --> ,/,
lifted/VBD --> lift/VBD
her/PRP$ --> she/PRP$
up/RP --> up/RP
into/IN --> into/IN
the/DT --> the/DT
air/NN --> air/NN
,/, --> ,/,
and/CC --> and/CC
transported/VBD --> transport/VBD
her/PRP --> she/PRP
to/TO --> to/TO
the/DT --> the/DT
capital/NN --> capital/NN
of/IN --> of/IN
Persia/NNP --> Persia/NNP
,/, --> ,/,
where/WRB --> where/WRB
he/PRP --> he/PRP
placed/VBD --> place/VBD
her/PRP$ --> she/PRP$
on/IN --> on/IN
the/DT --> the/DT
terrace/NN --> terrace/NN
near/IN --> near/IN
the/DT --> the/DT
apartment/NN --> apartment/NN
where/WRB --> where/WRB
Queen/NNP --> Queen/NNP
Gulnare/NNP --> Gulnare/NNP
was/VBD --> be/VBD
./. --> ./.
She/PRP --> she/PRP
went/VBD --> go/VBD
downstairs/NNS --> downstairs/NNS
to/TO --> to/TO
the/DT --> the/DT
apartment/NN --> apartment/NN
,/, --> ,/,
and/CC --> and/CC
she/PRP --> she/PRP
there/RB --> there/RB
found/VBD --> find/VBD
Queen/NNP --> Queen/NNP
Gulnare/NNP --> Gulnare/NNP
and/CC --> and/CC
Queen/NNP --> Queen/NNP
Farasche/NNP --> Farasche/NNP
her/PRP$ --> she/PRP$
mother/NN --> mother/NN
lamenting/VBG --> lament/VBG
their/PRP$ --> they/PRP$
misfortunes/NNS --> misfortune/NNS
./. --> ./.
She/PRP --> she/PRP
made/VBD --> make/VBD
them/PRP --> they/PRP
a/DT --> a/DT
profound/JJ --> profound/JJ
obeisance/NN --> obeisance/NN
and/CC --> and/CC
they/PRP --> they/PRP
soon/RB --> soon/RB
understood/VBD --> understand/VBD
the/DT --> the/DT
great/JJ --> great/JJ
need/NN --> need/NN
that/IN --> that/IN
King/NNP --> King/NNP
Beder/NNP --> Beder/NNP
was/VBD --> be/VBD
in/IN --> in/IN
of/IN --> of/IN
their/PRP$ --> they/PRP$
assistance/NN --> assistance/NN
./. --> ./.
Queen/NNP --> Queen/NNP
Gulnare/NNP --> Gulnare/NNP
was/VBD --> be/VBD
so/RB --> so/RB
overjoyed/VBN --> overjoy/VBN
at/IN --> at/IN
the/DT --> the/DT
news/NN --> news/NN
,/, --> ,/,
that/IN --> that/IN
rising/VBG --> rise/VBG
from/IN --> from/IN
her/PRP$ --> she/PRP$
seat/NN --> seat/NN
,/, --> ,/,
she/PRP --> she/PRP
went/VBD --> go/VBD
and/CC --> and/CC
embraced/VBD --> embrace/VBD
the/DT --> the/DT
good/JJ --> good/JJ
woman/NN --> woman/NN
,/, --> ,/,
telling/VBG --> tell/VBG
her/PRP$ --> she/PRP$
how/WRB --> how/WRB
much/JJ --> much/JJ
she/PRP --> she/PRP
was/VBD --> be/VBD
obliged/VBN --> oblige/VBN
to/TO --> to/TO
her/PRP$ --> she/PRP$
for/IN --> for/IN
the/DT --> the/DT
service/NN --> service/NN
she/PRP --> she/PRP
had/VBD --> have/VBD
done/VBN --> do/VBN
./. --> ./.
Then/RB --> then/RB
immediately/RB --> immediately/RB
going/VBG --> go/VBG
out/RP --> out/RP
,/, --> ,/,
she/PRP --> she/PRP
commanded/VBD --> command/VBD
the/DT --> the/DT
trumpets/VBZ --> trumpet/VBZ
to/TO --> to/TO
sound/VB --> sound/VB
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
drums/NNS --> drum/NNS
to/TO --> to/TO
beat/VB --> beat/VB
,/, --> ,/,
to/TO --> to/TO
acquaint/VB --> acquaint/VB
the/DT --> the/DT
city/NN --> city/NN
that/IN --> that/IN
the/DT --> the/DT
King/NNP --> King/NNP
of/IN --> of/IN
Persia/NNP --> Persia/NNP
would/MD --> would/MD
suddenly/RB --> suddenly/RB
return/VB --> return/VB
safe/JJ --> safe/JJ
to/TO --> to/TO
his/PRP$ --> he/PRP$
kingdom/NN --> kingdom/NN
./. --> ./.
She/PRP --> she/PRP
then/RB --> then/RB
went/VBD --> go/VBD
again/RB --> again/RB
,/, --> ,/,
and/CC --> and/CC
found/VBD --> find/VBD
King/NNP --> King/NNP
Saleh/NNP --> Saleh/NNP
her/PRP$ --> she/PRP$
brother/NN --> brother/NN
,/, --> ,/,
whom/WP --> whom/WP
Queen/NNP --> Queen/NNP
Farasche/NNP --> Farasche/NNP
had/VBD --> have/VBD
caused/VBN --> cause/VBN
to/TO --> to/TO
come/VB --> come/VB
speedily/RB --> speedily/RB
thither/RB --> thither/RB
by/IN --> by/IN
a/DT --> a/DT
certain/JJ --> certain/JJ
fumigation/NN --> fumigation/NN
./. --> ./.
`/`` --> `/``
Brother/NN --> brother/NN
,/, --> ,/,
'/'' --> '/''
said/VBD --> say/VBD
she/PRP --> she/PRP
to/TO --> to/TO
him/PRP --> he/PRP
,/, --> ,/,
`/`` --> `/``
the/DT --> the/DT
king/NN --> king/NN
your/PRP$ --> you/PRP$
nephew/NN --> nephew/NN
,/, --> ,/,
my/PRP$ --> my/PRP$
dear/RB --> dear/RB
son/NN --> son/NN
,/, --> ,/,
is/VBZ --> be/VBZ
in/IN --> in/IN
the/DT --> the/DT
City/NNP --> City/NNP
of/IN --> of/IN
Enchantments/NNP --> Enchantments/NNP
,/, --> ,/,
under/IN --> under/IN
the/DT --> the/DT
power/NN --> power/NN
of/IN --> of/IN
Queen/NNP --> Queen/NNP
Labe/NNP --> Labe/NNP
./. --> ./.
Both/DT --> both/DT
you/PRP --> you/PRP
and/CC --> and/CC
I/PRP --> I/PRP
must/MD --> must/MD
go/VB --> go/VB
to/TO --> to/TO
deliver/VB --> deliver/VB
him/PRP --> he/PRP
,/, --> ,/,
for/IN --> for/IN
there/EX --> there/EX
is/VBZ --> be/VBZ
no/DT --> no/DT
time/NN --> time/NN
to/TO --> to/TO
be/VB --> be/VB
lost/VBN --> lose/VBN
./. --> ./.
'/'' --> '/''
King/NNP --> King/NNP
Saleh/NNP --> Saleh/NNP
forthwith/NN --> forthwith/NN
assembled/VBD --> assemble/VBD
a/DT --> a/DT
powerful/JJ --> powerful/JJ
body/NN --> body/NN
of/IN --> of/IN
his/PRP$ --> he/PRP$
marine/JJ --> marine/JJ
troops/NNS --> troops/NNS
,/, --> ,/,
who/WP --> who/WP
soon/RB --> soon/RB
rose/VBD --> rise/VBD
out/IN --> out/IN
of/IN --> of/IN
the/DT --> the/DT
sea/NN --> sea/NN
./. --> ./.
He/PRP --> he/PRP
also/RB --> also/RB
called/VBD --> call/VBD
to/TO --> to/TO
his/PRP$ --> he/PRP$
assistance/NN --> assistance/NN
the/DT --> the/DT
genies/NNS --> genie/NNS
,/, --> ,/,
his/PRP$ --> he/PRP$
allies/NNS --> ally/NNS
,/, --> ,/,
who/WP --> who/WP
appeared/VBD --> appear/VBD
with/IN --> with/IN
a/DT --> a/DT
much/RB --> much/RB
more/RBR --> more/RBR
numerous/JJ --> numerous/JJ
army/NN --> army/NN
than/IN --> than/IN
his/PRP$ --> he/PRP$
own/JJ --> own/JJ
./. --> ./.
As/IN --> as/IN
soon/RB --> soon/RB
as/IN --> as/IN
the/DT --> the/DT
two/CD --> two/CD
armies/NNS --> army/NNS
were/VBD --> be/VBD
joined/VBN --> join/VBN
,/, --> ,/,
he/PRP --> he/PRP
put/VBD --> put/VBD
himself/PRP --> himself/PRP
at/IN --> at/IN
the/DT --> the/DT
head/NN --> head/NN
of/IN --> of/IN
them/PRP --> they/PRP
,/, --> ,/,
with/IN --> with/IN
Queen/NNP --> Queen/NNP
Farasche/NNP --> Farasche/NNP
,/, --> ,/,
Queen/NNP --> Queen/NNP
Gulnare/NNP --> Gulnare/NNP
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
princesses/NNS --> princess/NNS
./. --> ./.
They/PRP --> they/PRP
then/RB --> then/RB
lifted/VBD --> lift/VBD
themselves/PRP --> themselves/PRP
up/RP --> up/RP
into/IN --> into/IN
the/DT --> the/DT
air/NN --> air/NN
,/, --> ,/,
and/CC --> and/CC
soon/RB --> soon/RB
poured/VBD --> pour/VBD
down/RP --> down/RP
on/IN --> on/IN
the/DT --> the/DT
palace/NN --> palace/NN
and/CC --> and/CC
City/NN --> city/NN
of/IN --> of/IN
Enchantments/NNP --> Enchantments/NNP
,/, --> ,/,
where/WRB --> where/WRB
the/DT --> the/DT
magic/NN --> magic/NN
queen/NN --> queen/NN
,/, --> ,/,
her/PRP$ --> she/PRP$
mother/NN --> mother/NN
,/, --> ,/,
and/CC --> and/CC
all/PDT --> all/PDT
the/DT --> the/DT
adorers/NNS --> adorer/NNS
of/IN --> of/IN
fire/NN --> fire/NN
,/, --> ,/,
were/VBD --> be/VBD
destroyed/VBN --> destroy/VBN
in/IN --> in/IN
an/DT --> a/DT
instant/NN --> instant/NN
./. --> ./.
Queen/NNP --> Queen/NNP
Gulnare/NNP --> Gulnare/NNP
had/VBD --> have/VBD
ordered/VBN --> order/VBN
the/DT --> the/DT
woman/NN --> woman/NN
who/WP --> who/WP
brought/VBD --> bring/VBD
her/PRP$ --> she/PRP$
the/DT --> the/DT
news/NN --> news/NN
of/IN --> of/IN
Queen/NNP --> Queen/NNP
Labe/NNP --> Labe/NNP
's/POS --> 's/POS
transforming/VBG --> transform/VBG
and/CC --> and/CC
imprisoning/VBG --> imprison/VBG
her/PRP$ --> she/PRP$
son/NN --> son/NN
to/TO --> to/TO
follow/VB --> follow/VB
her/PRP --> she/PRP
closely/RB --> closely/RB
,/, --> ,/,
and/CC --> and/CC
bade/VB --> bid/VB
her/PRP --> she/PRP
go/VB --> go/VB
,/, --> ,/,
and/CC --> and/CC
in/IN --> in/IN
the/DT --> the/DT
confusion/NN --> confusion/NN
,/, --> ,/,
seize/VB --> seize/VB
the/DT --> the/DT
cage/NN --> cage/NN
,/, --> ,/,
and/CC --> and/CC
bring/VB --> bring/VB
it/PRP --> it/PRP
to/TO --> to/TO
her/PRP --> she/PRP
./. --> ./.
This/DT --> this/DT
order/NN --> order/NN
was/VBD --> be/VBD
executed/VBN --> execute/VBN
as/IN --> as/IN
she/PRP --> she/PRP
wished/VBD --> wish/VBD
,/, --> ,/,
and/CC --> and/CC
Queen/NNP --> Queen/NNP
Gulnare/NNP --> Gulnare/NNP
was/VBD --> be/VBD
no/DT --> no/DT
sooner/RBR --> sooner/RBR
in/IN --> in/IN
possession/NN --> possession/NN
of/IN --> of/IN
the/DT --> the/DT
cage/NN --> cage/NN
than/IN --> than/IN
she/PRP --> she/PRP
opened/VBD --> open/VBD
it/PRP --> it/PRP
and/CC --> and/CC
took/VBD --> take/VBD
out/RP --> out/RP
the/DT --> the/DT
owl/NN --> owl/NN
,/, --> ,/,
saying/VBG --> say/VBG
,/, --> ,/,
as/IN --> as/IN
she/PRP --> she/PRP
sprinkled/VBD --> sprinkle/VBD
a/DT --> a/DT
little/JJ --> little/JJ
water/NN --> water/NN
upon/IN --> upon/IN
him/PRP --> he/PRP
,/, --> ,/,
`/`` --> `/``
My/PRP$ --> my/PRP$
dear/RB --> dear/RB
son/NN --> son/NN
,/, --> ,/,
quit/VBD --> quit/VBD
that/IN --> that/IN
strange/JJ --> strange/JJ
form/NN --> form/NN
,/, --> ,/,
and/CC --> and/CC
resume/VB --> resume/VB
thy/JJ --> thy/JJ
natural/JJ --> natural/JJ
one/NN --> one/NN
of/IN --> of/IN
a/DT --> a/DT
man/NN --> man/NN
./. --> ./.
'/'' --> '/''
In/IN --> in/IN
a/DT --> a/DT
moment/NN --> moment/NN
Queen/NNP --> Queen/NNP
Gulnare/NNP --> Gulnare/NNP
no/RB --> no/RB
more/RBR --> more/RBR
saw/VBD --> see/VBD
the/DT --> the/DT
hideous/JJ --> hideous/JJ
owl/NN --> owl/NN
,/, --> ,/,
but/CC --> but/CC
King/NNP --> King/NNP
Beder/NNP --> Beder/NNP
her/PRP$ --> she/PRP$
son/NN --> son/NN
./. --> ./.
She/PRP --> she/PRP
immediately/RB --> immediately/RB
embraced/VBD --> embrace/VBD
him/PRP --> he/PRP
with/IN --> with/IN
an/DT --> a/DT
excess/NN --> excess/NN
of/IN --> of/IN
joy/NN --> joy/NN
./. --> ./.
She/PRP --> she/PRP
could/MD --> could/MD
not/RB --> not/RB
find/VB --> find/VB
in/IN --> in/IN
her/PRP$ --> she/PRP$
heart/NN --> heart/NN
to/TO --> to/TO
let/VB --> let/VB
him/PRP --> he/PRP
go/VB --> go/VB
;/: --> ;/:
and/CC --> and/CC
Queen/NNP --> Queen/NNP
Farasche/NNP --> Farasche/NNP
was/VBD --> be/VBD
obliged/VBN --> oblige/VBN
to/TO --> to/TO
force/VB --> force/VB
him/PRP --> he/PRP
from/IN --> from/IN
her/PRP$ --> she/PRP$
in/IN --> in/IN
her/PRP$ --> she/PRP$
turn/NN --> turn/NN
./. --> ./.
After/IN --> after/IN
her/PRP --> she/PRP
,/, --> ,/,
he/PRP --> he/PRP
was/VBD --> be/VBD
likewise/RB --> likewise/RB
embraced/VBN --> embrace/VBN
by/IN --> by/IN
the/DT --> the/DT
king/NN --> king/NN
his/PRP$ --> he/PRP$
uncle/NN --> uncle/NN
and/CC --> and/CC
his/PRP$ --> he/PRP$
relations/NNS --> relation/NNS
./. --> ./.
Queen/NNP --> Queen/NNP
Gulnare/NNP --> Gulnare/NNP
's/POS --> 's/POS
first/JJ --> first/JJ
care/NN --> care/NN
was/VBD --> be/VBD
to/TO --> to/TO
look/VB --> look/VB
out/RP --> out/RP
for/IN --> for/IN
old/JJ --> old/JJ
Abdallah/NNP --> Abdallah/NNP
,/, --> ,/,
to/TO --> to/TO
whom/WP --> whom/WP
she/PRP --> she/PRP
had/VBD --> have/VBD
been/VBN --> be/VBN
indebted/JJ --> indebted/JJ
for/IN --> for/IN
the/DT --> the/DT
recovery/NN --> recovery/NN
of/IN --> of/IN
the/DT --> the/DT
King/NNP --> King/NNP
of/IN --> of/IN
Persia/NNP --> Persia/NNP
./. --> ./.
When/WRB --> when/WRB
he/PRP --> he/PRP
was/VBD --> be/VBD
brought/VBN --> bring/VBN
to/TO --> to/TO
her/PRP --> she/PRP
,/, --> ,/,
she/PRP --> she/PRP
said/VBD --> say/VBD
,/, --> ,/,
`/`` --> `/``
My/PRP$ --> my/PRP$
obligations/NNS --> obligation/NNS
to/TO --> to/TO
you/PRP --> you/PRP
,/, --> ,/,
sir/NN --> sir/NN
,/, --> ,/,
have/VBP --> have/VBP
been/VBN --> be/VBN
so/RB --> so/RB
great/JJ --> great/JJ
,/, --> ,/,
that/IN --> that/IN
there/EX --> there/EX
is/VBZ --> be/VBZ
nothing/NN --> nothing/NN
in/IN --> in/IN
my/PRP$ --> my/PRP$
power/NN --> power/NN
that/IN --> that/IN
I/PRP --> I/PRP
would/MD --> would/MD
not/RB --> not/RB
freely/RB --> freely/RB
do/VB --> do/VB
for/IN --> for/IN
you/PRP --> you/PRP
,/, --> ,/,
as/IN --> as/IN
a/DT --> a/DT
token/JJ --> token/JJ
of/IN --> of/IN
my/PRP$ --> my/PRP$
acknowledgment/NN --> acknowledgment/NN
./. --> ./.
Do/VBP --> do/VBP
but/CC --> but/CC
tell/VBP --> tell/VBP
me/PRP --> I/PRP
in/IN --> in/IN
what/WP --> what/WP
I/PRP --> I/PRP
can/MD --> can/MD
serve/VB --> serve/VB
you/PRP --> you/PRP
./. --> ./.
'/'' --> '/''
`/`` --> `/``
Great/JJ --> great/JJ
queen/NN --> queen/NN
,/, --> ,/,
'/'' --> '/''
replied/VBD --> reply/VBD
Abdallah/NNP --> Abdallah/NNP
,/, --> ,/,
`/`` --> `/``
if/IN --> if/IN
the/DT --> the/DT
lady/NN --> lady/NN
whom/WP --> whom/WP
I/PRP --> I/PRP
sent/VBD --> send/VBD
to/TO --> to/TO
your/PRP$ --> you/PRP$
majesty/NN --> majesty/NN
will/MD --> will/MD
but/CC --> but/CC
consent/NN --> consent/NN
to/TO --> to/TO
the/DT --> the/DT
marriage/NN --> marriage/NN
I/PRP --> I/PRP
offer/VBP --> offer/VBP
her/PRP --> she/PRP
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
King/NNP --> King/NNP
of/IN --> of/IN
Persia/NNP --> Persia/NNP
will/MD --> will/MD
give/VB --> give/VB
me/PRP --> I/PRP
leave/VB --> leave/VB
to/TO --> to/TO
reside/VB --> reside/VB
at/IN --> at/IN
his/PRP$ --> he/PRP$
court/NN --> court/NN
,/, --> ,/,
I/PRP --> I/PRP
will/MD --> will/MD
spend/VB --> spend/VB
the/DT --> the/DT
remainder/NN --> remainder/NN
of/IN --> of/IN
my/PRP$ --> my/PRP$
days/NNS --> day/NNS
in/IN --> in/IN
his/PRP$ --> he/PRP$
service/NN --> service/NN
./. --> ./.
'/'' --> '/''
Then/RB --> then/RB
the/DT --> the/DT
queen/NN --> queen/NN
turned/VBD --> turn/VBD
to/TO --> to/TO
the/DT --> the/DT
lady/NN --> lady/NN
,/, --> ,/,
who/WP --> who/WP
was/VBD --> be/VBD
present/JJ --> present/JJ
,/, --> ,/,
and/CC --> and/CC
finding/VBG --> find/VBG
that/IN --> that/IN
she/PRP --> she/PRP
was/VBD --> be/VBD
not/RB --> not/RB
averse/VB --> averse/VB
to/TO --> to/TO
the/DT --> the/DT
match/NN --> match/NN
proposed/VBN --> propose/VBN
,/, --> ,/,
she/PRP --> she/PRP
caused/VBD --> cause/VBD
them/PRP --> they/PRP
to/TO --> to/TO
join/VB --> join/VB
hands/NNS --> hand/NNS
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
King/NNP --> King/NNP
of/IN --> of/IN
Persia/NNP --> Persia/NNP
and/CC --> and/CC
she/PRP --> she/PRP
took/VBD --> take/VBD
care/NN --> care/NN
of/IN --> of/IN
their/PRP$ --> they/PRP$
welfare/NN --> welfare/NN
./. --> ./.
This/DT --> this/DT
marriage/NN --> marriage/NN
occasioned/VBD --> occasion/VBD
the/DT --> the/DT
King/NNP --> King/NNP
of/IN --> of/IN
Persia/NNP --> Persia/NNP
to/TO --> to/TO
speak/VB --> speak/VB
thus/RB --> thus/RB
to/TO --> to/TO
the/DT --> the/DT
queen/NN --> queen/NN
:/: --> :/:
`/`` --> `/``
Madam/NNP --> Madam/NNP
,/, --> ,/,
'/'' --> '/''
said/VBD --> say/VBD
he/PRP --> he/PRP
,/, --> ,/,
`/`` --> `/``
I/PRP --> I/PRP
am/VBP --> be/VBP
heartily/RB --> heartily/RB
glad/JJ --> glad/JJ
of/IN --> of/IN
this/DT --> this/DT
match/NN --> match/NN
which/WDT --> which/WDT
your/PRP$ --> you/PRP$
majesty/NN --> majesty/NN
has/VBZ --> have/VBZ
just/RB --> just/RB
made/VBN --> make/VBN
./. --> ./.
There/EX --> there/EX
remains/VBZ --> remain/VBZ
one/CD --> one/CD
more/JJR --> more/JJR
,/, --> ,/,
which/WDT --> which/WDT
I/PRP --> I/PRP
desire/VBP --> desire/VBP
you/PRP --> you/PRP
to/TO --> to/TO
think/VB --> think/VB
of/IN --> of/IN
./. --> ./.
'/'' --> '/''
Queen/NNP --> Queen/NNP
Gulnare/NNP --> Gulnare/NNP
did/VBD --> do/VBD
not/RB --> not/RB
at/IN --> at/IN
first/JJ --> first/JJ
comprehend/NN --> comprehend/NN
what/WDT --> what/WDT
marriage/NN --> marriage/NN
he/PRP --> he/PRP
meant/VBD --> mean/VBD
;/: --> ;/:
but/CC --> but/CC
after/IN --> after/IN
a/DT --> a/DT
little/JJ --> little/JJ
considering/VBG --> consider/VBG
,/, --> ,/,
she/PRP --> she/PRP
said/VBD --> say/VBD
,/, --> ,/,
`/`` --> `/``
Of/IN --> of/IN
yours/NNS --> yours/NNS
,/, --> ,/,
you/PRP --> you/PRP
mean/VBP --> mean/VBP
,/, --> ,/,
son/NN --> son/NN
?/. --> ?/.
I/PRP --> I/PRP
consent/VBP --> consent/VBP
to/TO --> to/TO
it/PRP --> it/PRP
with/IN --> with/IN
all/DT --> all/DT
my/PRP$ --> my/PRP$
heart/NN --> heart/NN
./. --> ./.
'/'' --> '/''
Then/RB --> then/RB
turning/VBG --> turn/VBG
,/, --> ,/,
and/CC --> and/CC
looking/VBG --> look/VBG
on/IN --> on/IN
her/PRP$ --> she/PRP$
brother/NN --> brother/NN
's/POS --> 's/POS
sea/NN --> sea/NN
attendants/NNS --> attendant/NNS
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
genies/NNS --> genie/NNS
who/WP --> who/WP
were/VBD --> be/VBD
still/RB --> still/RB
present/JJ --> present/JJ
,/, --> ,/,
`/`` --> `/``
Go/VB --> go/VB
,/, --> ,/,
'/'' --> '/''
said/VBD --> say/VBD
she/PRP --> she/PRP
,/, --> ,/,
`/`` --> `/``
and/CC --> and/CC
traverse/VB --> traverse/VB
both/DT --> both/DT
sea/NN --> sea/NN
and/CC --> and/CC
land/NN --> land/NN
,/, --> ,/,
to/TO --> to/TO
find/VB --> find/VB
out/RP --> out/RP
the/DT --> the/DT
most/RBS --> most/RBS
lovely/JJ --> lovely/JJ
and/CC --> and/CC
amiable/JJ --> amiable/JJ
princess/NN --> princess/NN
,/, --> ,/,
worthy/JJ --> worthy/JJ
of/IN --> of/IN
the/DT --> the/DT
king/NN --> king/NN
my/PRP$ --> my/PRP$
son/NN --> son/NN
,/, --> ,/,
and/CC --> and/CC
come/VB --> come/VB
and/CC --> and/CC
tell/VB --> tell/VB
us/PRP --> we/PRP
./. --> ./.
'/'' --> '/''
`/`` --> `/``
Madam/NNP --> Madam/NNP
,/, --> ,/,
'/'' --> '/''
replied/VBD --> reply/VBD
King/NNP --> King/NNP
Beder/NNP --> Beder/NNP
,/, --> ,/,
`/`` --> `/``
it/PRP --> it/PRP
is/VBZ --> be/VBZ
to/TO --> to/TO
no/DT --> no/DT
purpose/NN --> purpose/NN
for/IN --> for/IN
them/PRP --> they/PRP
to/TO --> to/TO
take/VB --> take/VB
all/DT --> all/DT
that/IN --> that/IN
pains/NNS --> pain/NNS
./. --> ./.
You/PRP --> you/PRP
have/VBP --> have/VBP
no/DT --> no/DT
doubt/NN --> doubt/NN
heard/VBD --> hear/VBD
that/IN --> that/IN
I/PRP --> I/PRP
have/VBP --> have/VBP
already/RB --> already/RB
given/VBN --> give/VBN
my/PRP$ --> my/PRP$
heart/NN --> heart/NN
to/TO --> to/TO
the/DT --> the/DT
Princess/NNP --> Princess/NNP
of/IN --> of/IN
Samandal/NNP --> Samandal/NNP
./. --> ./.
I/PRP --> I/PRP
have/VBP --> have/VBP
seen/VBN --> see/VBN
her/PRP --> she/PRP
,/, --> ,/,
and/CC --> and/CC
do/VBP --> do/VBP
not/RB --> not/RB
repent/JJ --> repent/JJ
of/IN --> of/IN
the/DT --> the/DT
present/JJ --> present/JJ
I/PRP --> I/PRP
then/RB --> then/RB
made/VBD --> make/VBD
her/PRP --> she/PRP
./. --> ./.
In/IN --> in/IN
a/DT --> a/DT
word/NN --> word/NN
,/, --> ,/,
neither/DT --> neither/DT
earth/NN --> earth/NN
nor/CC --> nor/CC
sea/NN --> sea/NN
,/, --> ,/,
in/IN --> in/IN
my/PRP$ --> my/PRP$
opinion/NN --> opinion/NN
,/, --> ,/,
can/MD --> can/MD
furnish/VB --> furnish/VB
a/DT --> a/DT
princess/NN --> princess/NN
like/IN --> like/IN
her/PRP --> she/PRP
./. --> ./.
It/PRP --> it/PRP
is/VBZ --> be/VBZ
true/JJ --> true/JJ
that/IN --> that/IN
she/PRP --> she/PRP
treated/VBD --> treat/VBD
me/PRP --> I/PRP
in/IN --> in/IN
a/DT --> a/DT
way/NN --> way/NN
that/WDT --> that/WDT
would/MD --> would/MD
have/VB --> have/VB
extinguished/VBN --> extinguish/VBN
any/DT --> any/DT
affection/NN --> affection/NN
less/RBR --> less/RBR
strong/JJ --> strong/JJ
than/IN --> than/IN
mine/NN --> mine/NN
./. --> ./.
But/CC --> but/CC
I/PRP --> I/PRP
hold/VBP --> hold/VBP
her/PRP$ --> she/PRP$
excused/JJ --> excused/JJ
;/: --> ;/:
she/PRP --> she/PRP
could/MD --> could/MD
not/RB --> not/RB
treat/VB --> treat/VB
me/PRP --> I/PRP
with/IN --> with/IN
less/JJR --> less/JJR
rigor/NN --> rigor/NN
,/, --> ,/,
after/IN --> after/IN
I/PRP --> I/PRP
had/VBD --> have/VBD
had/VBN --> have/VBN
the/DT --> the/DT
king/NN --> king/NN
her/PRP$ --> she/PRP$
father/NN --> father/NN
imprisoned/VBN --> imprison/VBN
./. --> ./.
But/CC --> but/CC
it/PRP --> it/PRP
may/MD --> may/MD
be/VB --> be/VB
the/DT --> the/DT
King/NN --> king/NN
of/IN --> of/IN
Samandal/NNP --> Samandal/NNP
has/VBZ --> have/VBZ
changed/VBN --> change/VBN
his/PRP$ --> he/PRP$
mind/NN --> mind/NN
;/: --> ;/:
and/CC --> and/CC
his/PRP$ --> he/PRP$
daughter/NN --> daughter/NN
the/DT --> the/DT
princess/NN --> princess/NN
may/MD --> may/MD
consent/VB --> consent/VB
to/TO --> to/TO
love/VB --> love/VB
me/PRP --> I/PRP
when/WRB --> when/WRB
she/PRP --> she/PRP
sees/VBZ --> see/VBZ
her/PRP$ --> she/PRP$
father/NN --> father/NN
has/VBZ --> have/VBZ
agreed/VBN --> agree/VBN
to/TO --> to/TO
it/PRP --> it/PRP
./. --> ./.
'/'' --> '/''
`/`` --> `/``
Son/NNP --> Son/NNP
,/, --> ,/,
'/'' --> '/''
replied/VBD --> reply/VBD
Queen/NNP --> Queen/NNP
Gulnare/NNP --> Gulnare/NNP
,/, --> ,/,
`/`` --> `/``
if/IN --> if/IN
only/RB --> only/RB
the/DT --> the/DT
Princess/NNP --> Princess/NNP
Giauhara/NNP --> Giauhara/NNP
can/MD --> can/MD
make/VB --> make/VB
you/PRP --> you/PRP
happy/JJ --> happy/JJ
,/, --> ,/,
it/PRP --> it/PRP
is/VBZ --> be/VBZ
not/RB --> not/RB
my/PRP$ --> my/PRP$
design/NN --> design/NN
to/TO --> to/TO
oppose/VB --> oppose/VB
you/PRP --> you/PRP
./. --> ./.
The/DT --> the/DT
king/NN --> king/NN
your/PRP$ --> you/PRP$
uncle/NN --> uncle/NN
need/NN --> need/NN
only/RB --> only/RB
have/VBP --> have/VBP
the/DT --> the/DT
King/NNP --> King/NNP
of/IN --> of/IN
Samandal/NNP --> Samandal/NNP
brought/VBD --> bring/VBD
,/, --> ,/,
and/CC --> and/CC
we/PRP --> we/PRP
shall/MD --> shall/MD
soon/RB --> soon/RB
see/VB --> see/VB
whether/IN --> whether/IN
he/PRP --> he/PRP
be/VB --> be/VB
still/RB --> still/RB
of/IN --> of/IN
the/DT --> the/DT
same/JJ --> same/JJ
untractable/JJ --> untractable/JJ
temper/NN --> temper/NN
./. --> ./.
'/'' --> '/''
Strictly/RB --> strictly/RB
as/IN --> as/IN
the/DT --> the/DT
King/NNP --> King/NNP
of/IN --> of/IN
Samandal/NNP --> Samandal/NNP
had/VBD --> have/VBD
been/VBN --> be/VBN
kept/VBN --> keep/VBN
during/IN --> during/IN
his/PRP$ --> he/PRP$
captivity/NN --> captivity/NN
by/IN --> by/IN
King/NNP --> King/NNP
Saleh/NNP --> Saleh/NNP
's/POS --> 's/POS
orders/NNS --> order/NNS
,/, --> ,/,
yet/RB --> yet/RB
he/PRP --> he/PRP
always/RB --> always/RB
had/VBD --> have/VBD
great/JJ --> great/JJ
respect/NN --> respect/NN
shown/VBD --> show/VBD
him/PRP --> he/PRP
,/, --> ,/,
and/CC --> and/CC
was/VBD --> be/VBD
become/VBN --> become/VBN
very/RB --> very/RB
familiar/JJ --> familiar/JJ
with/IN --> with/IN
