the tale of peter rabbit by beatrix potter beatrix potter.txt, 0.09679627202562974
the tale of pigling bland beatrix potter.txt, -0.07435537089087141
the tale of the flopsy bunnies beatrix potter.txt, -0.007991513437058123
the tale of timmy tiptoes beatrix potter.txt, -0.04597729824123743
the tale of two bad mice beatrix potter.txt, -0.094516078918751
the thief and his master brothers grimm.txt, 0.021343873517786514
the third voyage of sinbad the sailor arabian writer.txt, 0.01759558198810553
the thorny road of honour h c andersen.txt, 0.07650481091966906
the three apprentices brothers grimm.txt, 0.03127392598894092
the three army surgeons brothers grimm.txt, 0.015029719784885431
the three black princesses brothers grimm.txt, -0.011221319311663485
the three brothers brothers grimm.txt, -0.008504125632153248
the three feathers brothers grimm.txt, 0.05973057493384608
the three gossips wager la fontain.txt, -0.02021912350597619
the three languages brothers grimm.txt, -0.04436990265719533
the three little birds brothers grimm.txt, 0.03712408390194594
the three little men in the wood brothers grimm.txt, -0.04585163645362862
the three princes and the princess nouronnihar arabian writer.txt, -0.09999999999999999
the three sluggards brothers grimm.txt, -0.09568406205923835
the three snake leaves brothers grimm.txt, 0.01129046722267062
the three sons of fortune brothers grimm.txt, -0.014365953769712687
the three spinners brothers grimm.txt, -0.02715273412947832
the tiger the brahman and the jackal indian writer.txt, 0.055333926981300165
the tongue cut sparrow japanese writer.txt, -0.0424683172022891
the tracks in the snow arthur scott bailey.txt, 0.0012989549760718867
the truckers la fontain.txt, 0.011295126891457485
the true sweethearts brothers grimm.txt, -0.0016144718926279944
the turnip brothers grimm.txt, -0.032289102707540894
the twelve brothers brothers grimm.txt, -0.004558695763274922
the twelve huntsmen brothers grimm.txt, 0.09841171617161712
the twelve idle servants brothers grimm.txt, 0.03057534246575345
the two brothers brothers grimm.txt, -0.09333358823866714
the two friends la fontain.txt, 0.01897877576130421
the two kings children brothers grimm.txt, 0.009363528009535205
the two travellers brothers grimm.txt, -0.0692231428369091
the ungrateful son brothers grimm.txt, 0.000554382259767694
the valiant little tailor brothers grimm.txt, -0.06585758347861068
the water nix brothers grimm.txt, 0.0020146114677883466
the water of life brothers grimm.txt, 0.04881486226777733
the wedding of mrs. fox brothers grimm.txt, 0.0076181687685840885
the white bride and the black one brothers grimm.txt, 0.08340056320876787
the white hare and the crocodiles japanese writer.txt, 0.00717462199822082
the white snake brothers grimm.txt, 0.008030502730182576
the wilful child brothers grimm.txt, -0.003211182470721552
the willow wren and the bear brothers grimm.txt, 0.05490119604784185
the willow wren brothers grimm.txt, 0.08993973561430793
the wind tells about waldemar daa and his daughters h c andersen.txt, -0.06082748307232163
the wise servant brothers grimm.txt, -0.024905536389025772
the wishing table the gold ass and the cudgel in the sack brothers grimm.txt, -0.01153996609727409
the wolf and the fox brothers grimm.txt, 0.03031378408666413
the wolf and the man brothers grimm.txt, -0.0751985226223453
the wolf and the seven little kids brothers grimm.txt, -0.040020431617928655
the wonderful musician brothers grimm.txt, -0.03622400305285255
the young giant brothers grimm.txt, -0.0014907872696816981
there is a difference h c andersen.txt, -0.001589083685983278
third visit h c andersen.txt, 0.08739896647674554
thirtieth evening h c andersen.txt, 0.0504489097905088
thirty first evening h c andersen.txt, -0.026414439430753202
thirty second evening h c andersen.txt, 0.038011088011088025
thumbling as journeyman brothers grimm.txt, 0.00633490435264783
thumbling brothers grimm.txt, -0.020364433946347536
twelfth evening h c andersen.txt, -0.0377691085103309
twentieth evening h c andersen.txt, 0.01908430878648685
twenty eighth evening h c andersen.txt, 0.03645016797312432
twenty first evening h c andersen.txt, 0.012953974895397461
twenty fourth evening h c andersen.txt, 0.09412825651302607
twenty second evening h c andersen.txt, 0.05083048919226395
twenty third evening h c andersen.txt, -0.03090510572460039
under the willow tree h c andersen.txt, 0.010831778094923828
what the moon saw h c andersen.txt, -0.005258964143426315
what the old man does is always right h c andersen.txt, 0.00030092157231498273
why the fish laughed indian writer.txt, 0.027324815595363778
wise folks brothers grimm.txt, 0.0246654953372079
